Indicator Code: CG0000
"Indicator Name: All Causes"
Export date: 10/29/2025 8:24:07 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-Y89"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1986,Female,Age40_44,[40-44],2591.00000000,100.00000000,,146.40030964,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1986,Female,Age45_49,[45-49],3944.00000000,100.00000000,,251.40026249,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1986,Female,Age50_54,[50-54],6267.00000000,100.00000000,,413.29372080,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1986,Female,Age55_59,[55-59],11071.00000000,100.00000000,,709.53257755,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1986,Female,Age60_64,[60-64],18883.00000000,100.00000000,,1180.69889020,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1986,Female,Age65_69,[65-69],26415.00000000,100.00000000,,1830.21000130,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1986,Female,Age70_74,[70-74],40898.00000000,100.00000000,,3003.11193420,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1986,Female,Age75_79,[75-79],56054.00000000,100.00000000,,4923.91966990,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1986,Female,Age80_84,[80-84],64609.00000000,100.00000000,,8382.51645460,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1986,Female,Age85_over,[85+],93657.00000000,100.00000000,,17171.15974100,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age00,[0],2972.00000000,100.00000000,,803.71243753,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age01_04,[1-4],550.00000000,100.00000000,,38.55917677,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age05_09,[5-9],265.00000000,100.00000000,,15.33108786,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age10_14,[10-14],288.00000000,100.00000000,,16.87555043,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age15_19,[15-19],614.00000000,100.00000000,,28.75051390,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age20_24,[20-24],733.00000000,100.00000000,,31.21843020,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age25_29,[25-29],835.00000000,100.00000000,,38.51858003,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age30_34,[30-34],1139.00000000,100.00000000,,59.77367870,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age35_39,[35-39],1763.00000000,100.00000000,,89.03536770,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age40_44,[40-44],2691.00000000,100.00000000,,140.43360637,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age45_49,[45-49],3899.00000000,100.00000000,,247.78020961,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age50_54,[50-54],6278.00000000,100.00000000,,414.04371927,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age55_59,[55-59],10705.00000000,100.00000000,,692.34833820,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age60_64,[60-64],18332.00000000,100.00000000,,1176.82630510,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age65_69,[65-69],26764.00000000,100.00000000,,1787.13322840,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age70_74,[70-74],38806.00000000,100.00000000,,2943.96557610,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age75_79,[75-79],54383.00000000,100.00000000,,4764.66248810,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age80_84,[80-84],62883.00000000,100.00000000,,7975.73402300,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1987,Female,Age85_over,[85+],92160.00000000,100.00000000,,15914.76208200,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age00,[0],2951.00000000,100.00000000,,776.37668081,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age01_04,[1-4],552.00000000,100.00000000,,38.15973305,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age05_09,[5-9],264.00000000,100.00000000,,14.98128191,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age10_14,[10-14],251.00000000,100.00000000,,15.21055406,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age15_19,[15-19],612.00000000,100.00000000,,29.54359491,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age20_24,[20-24],745.00000000,100.00000000,,32.13944291,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age25_29,[25-29],798.00000000,100.00000000,,35.83394067,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age30_34,[30-34],1117.00000000,100.00000000,,57.71336248,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age35_39,[35-39],1733.00000000,100.00000000,,90.03911740,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age40_44,[40-44],2882.00000000,100.00000000,,144.36534350,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age45_49,[45-49],3898.00000000,100.00000000,,243.19318011,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age50_54,[50-54],5989.00000000,100.00000000,,391.04149976,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age55_59,[55-59],10362.00000000,100.00000000,,678.17997491,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age60_64,[60-64],17792.00000000,100.00000000,,1161.86051800,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age65_69,[65-69],28152.00000000,100.00000000,,1808.61055900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age70_74,[70-74],36868.00000000,100.00000000,,2954.05778310,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age75_79,[75-79],53814.00000000,100.00000000,,4700.61878290,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age80_84,[80-84],63917.00000000,100.00000000,,7945.14213550,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1988,Female,Age85_over,[85+],97362.00000000,100.00000000,,16156.85233300,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age00,[0],2743.00000000,100.00000000,,729.51545599,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age01_04,[1-4],552.00000000,100.00000000,,37.29795253,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age05_09,[5-9],271.00000000,100.00000000,,15.31100262,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age10_14,[10-14],268.00000000,100.00000000,,16.28350803,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age15_19,[15-19],598.00000000,100.00000000,,30.08267706,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age20_24,[20-24],773.00000000,100.00000000,,33.86618170,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age25_29,[25-29],861.00000000,100.00000000,,37.64136826,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age30_34,[30-34],1094.00000000,100.00000000,,55.39877242,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age35_39,[35-39],1665.00000000,100.00000000,,87.72613849,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age40_44,[40-44],2841.00000000,100.00000000,,139.65443760,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age45_49,[45-49],3850.00000000,100.00000000,,233.79795363,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age50_54,[50-54],5984.00000000,100.00000000,,385.54788197,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age55_59,[55-59],10055.00000000,100.00000000,,667.59352949,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age60_64,[60-64],17269.00000000,100.00000000,,1141.45245840,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age65_69,[65-69],29296.00000000,100.00000000,,1828.35345840,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age70_74,[70-74],35279.00000000,100.00000000,,2973.42468500,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age75_79,[75-79],54749.00000000,100.00000000,,4767.17061730,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age80_84,[80-84],66226.00000000,100.00000000,,8062.07552250,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1989,Female,Age85_over,[85+],103166.00000000,100.00000000,,16390.87972700,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age00,[0],2658.00000000,100.00000000,,702.65411864,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age01_04,[1-4],489.00000000,100.00000000,,32.73394731,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age05_09,[5-9],249.00000000,100.00000000,,14.00729617,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age10_14,[10-14],273.00000000,100.00000000,,16.36474806,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age15_19,[15-19],534.00000000,100.00000000,,28.01007314,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age20_24,[20-24],700.00000000,100.00000000,,31.35946413,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age25_29,[25-29],901.00000000,100.00000000,,38.63480632,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age30_34,[30-34],1066.00000000,100.00000000,,52.38970272,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age35_39,[35-39],1663.00000000,100.00000000,,88.34466638,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age40_44,[40-44],2800.00000000,100.00000000,,135.78884834,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age45_49,[45-49],3866.00000000,100.00000000,,228.69406579,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age50_54,[50-54],5852.00000000,100.00000000,,374.73881307,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age55_59,[55-59],9598.00000000,100.00000000,,645.14871424,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age60_64,[60-64],16752.00000000,100.00000000,,1113.95940350,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age65_69,[65-69],27439.00000000,100.00000000,,1789.15850410,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age70_74,[70-74],34580.00000000,100.00000000,,2795.51359680,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age75_79,[75-79],52577.00000000,100.00000000,,4586.40208590,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age80_84,[80-84],63780.00000000,100.00000000,,7691.39860930,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1990,Female,Age85_over,[85+],101421.00000000,100.00000000,,15599.77481900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age00,[0],2448.00000000,100.00000000,,632.42250370,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age01_04,[1-4],512.00000000,100.00000000,,34.01285978,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age05_09,[5-9],280.00000000,100.00000000,,15.67736871,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age10_14,[10-14],264.00000000,100.00000000,,15.52345806,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age15_19,[15-19],538.00000000,100.00000000,,29.64889754,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age20_24,[20-24],738.00000000,100.00000000,,33.44428558,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age25_29,[25-29],879.00000000,100.00000000,,37.34910579,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age30_34,[30-34],1126.00000000,100.00000000,,53.30876522,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age35_39,[35-39],1582.00000000,100.00000000,,83.50730689,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age40_44,[40-44],2713.00000000,100.00000000,,130.83576711,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age45_49,[45-49],3998.00000000,100.00000000,,227.53193301,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age50_54,[50-54],5701.00000000,100.00000000,,370.41705543,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age55_59,[55-59],9046.00000000,100.00000000,,614.38486464,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age60_64,[60-64],15906.00000000,100.00000000,,1061.62724110,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age65_69,[65-69],26333.00000000,100.00000000,,1757.92058950,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age70_74,[70-74],35867.00000000,100.00000000,,2764.71871430,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age75_79,[75-79],52250.00000000,100.00000000,,4591.69908680,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age80_84,[80-84],64674.00000000,100.00000000,,7617.74859800,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1991,Female,Age85_over,[85+],106899.00000000,100.00000000,,15624.28290600,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age00,[0],2187.00000000,100.00000000,,569.96020442,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age01_04,[1-4],455.00000000,100.00000000,,29.89306823,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age05_09,[5-9],249.00000000,100.00000000,,13.78720747,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age10_14,[10-14],228.00000000,100.00000000,,13.11232547,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age15_19,[15-19],489.00000000,100.00000000,,28.31780101,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age20_24,[20-24],704.00000000,100.00000000,,32.66242365,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age25_29,[25-29],871.00000000,100.00000000,,36.94565087,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age30_34,[30-34],1123.00000000,100.00000000,,51.70571300,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age35_39,[35-39],1617.00000000,100.00000000,,84.07568996,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age40_44,[40-44],2645.00000000,100.00000000,,133.75947568,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age45_49,[45-49],4099.00000000,100.00000000,,215.14903230,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age50_54,[50-54],5606.00000000,100.00000000,,362.56113288,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age55_59,[55-59],8770.00000000,100.00000000,,595.03818218,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age60_64,[60-64],15243.00000000,100.00000000,,1027.25116810,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age65_69,[65-69],25086.00000000,100.00000000,,1715.52486400,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age70_74,[70-74],36549.00000000,100.00000000,,2717.12504690,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age75_79,[75-79],49847.00000000,100.00000000,,4502.66291860,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age80_84,[80-84],63272.00000000,100.00000000,,7434.16151840,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1992,Female,Age85_over,[85+],106663.00000000,100.00000000,,14973.27179100,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age00,[0],2084.00000000,100.00000000,,563.24933243,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age01_04,[1-4],436.00000000,100.00000000,,28.58379116,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age05_09,[5-9],239.00000000,100.00000000,,13.01248927,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age10_14,[10-14],283.00000000,100.00000000,,15.97062759,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age15_19,[15-19],465.00000000,100.00000000,,27.87514095,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age20_24,[20-24],659.00000000,100.00000000,,31.49461796,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age25_29,[25-29],908.00000000,100.00000000,,38.81390187,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age30_34,[30-34],1213.00000000,100.00000000,,54.39183827,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age35_39,[35-39],1560.00000000,100.00000000,,79.64852535,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age40_44,[40-44],2644.00000000,100.00000000,,137.34722459,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age45_49,[45-49],4219.00000000,100.00000000,,212.28655616,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age50_54,[50-54],5754.00000000,100.00000000,,364.84964694,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age55_59,[55-59],8829.00000000,100.00000000,,592.60561891,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age60_64,[60-64],15071.00000000,100.00000000,,1028.07684620,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age65_69,[65-69],24727.00000000,100.00000000,,1720.43354900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age70_74,[70-74],39040.00000000,100.00000000,,2789.48000210,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age75_79,[75-79],48978.00000000,100.00000000,,4655.69457090,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age80_84,[80-84],65927.00000000,100.00000000,,7734.94210560,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1993,Female,Age85_over,[85+],117649.00000000,100.00000000,,15822.16089700,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age00,[0],1989.00000000,100.00000000,,538.58359825,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age01_04,[1-4],410.00000000,100.00000000,,26.98275539,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age05_09,[5-9],205.00000000,100.00000000,,10.99443306,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age10_14,[10-14],232.00000000,100.00000000,,13.04648316,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age15_19,[15-19],406.00000000,100.00000000,,24.43669212,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age20_24,[20-24],626.00000000,100.00000000,,31.09211810,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age25_29,[25-29],858.00000000,100.00000000,,37.09368793,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age30_34,[30-34],1195.00000000,100.00000000,,52.09516282,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age35_39,[35-39],1663.00000000,100.00000000,,82.96188393,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age40_44,[40-44],2622.00000000,100.00000000,,137.72107857,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age45_49,[45-49],4355.00000000,100.00000000,,214.92332839,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age50_54,[50-54],5726.00000000,100.00000000,,352.79975502,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age55_59,[55-59],8381.00000000,100.00000000,,554.94270470,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age60_64,[60-64],14020.00000000,100.00000000,,970.22542863,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age65_69,[65-69],23382.00000000,100.00000000,,1645.97871390,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age70_74,[70-74],38687.00000000,100.00000000,,2685.28068880,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age75_79,[75-79],44114.00000000,100.00000000,,4403.65397270,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age80_84,[80-84],62702.00000000,100.00000000,,7330.04368660,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1994,Female,Age85_over,[85+],112730.00000000,100.00000000,,14778.69968900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age00,[0],1931.00000000,100.00000000,,540.10058010,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age01_04,[1-4],370.00000000,100.00000000,,24.47920492,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age05_09,[5-9],224.00000000,100.00000000,,11.91616129,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age10_14,[10-14],250.00000000,100.00000000,,14.00973060,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age15_19,[15-19],449.00000000,100.00000000,,26.69450664,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age20_24,[20-24],592.00000000,100.00000000,,30.47808898,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age25_29,[25-29],861.00000000,100.00000000,,37.97518602,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age30_34,[30-34],1279.00000000,100.00000000,,54.49129247,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age35_39,[35-39],1639.00000000,100.00000000,,79.60754790,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age40_44,[40-44],2564.00000000,100.00000000,,135.78803932,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age45_49,[45-49],4423.00000000,100.00000000,,215.34903536,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age50_54,[50-54],5966.00000000,100.00000000,,356.98108646,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age55_59,[55-59],8574.00000000,100.00000000,,563.83746172,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age60_64,[60-64],13519.00000000,100.00000000,,946.83399974,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age65_69,[65-69],23023.00000000,100.00000000,,1629.38397210,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age70_74,[70-74],37965.00000000,100.00000000,,2740.43500480,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age75_79,[75-79],45970.00000000,100.00000000,,4385.55485810,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age80_84,[80-84],64277.00000000,100.00000000,,7479.76656640,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1995,Female,Age85_over,[85+],120895.00000000,100.00000000,,15405.13092400,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age00,[0],1904.00000000,100.00000000,,544.47447061,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age01_04,[1-4],355.00000000,100.00000000,,23.94963964,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age05_09,[5-9],214.00000000,100.00000000,,11.24737605,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age10_14,[10-14],224.00000000,100.00000000,,12.48216833,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age15_19,[15-19],493.00000000,100.00000000,,28.77924625,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age20_24,[20-24],589.00000000,100.00000000,,31.80539633,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age25_29,[25-29],879.00000000,100.00000000,,39.29461034,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age30_34,[30-34],1261.00000000,100.00000000,,53.06540006,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age35_39,[35-39],1745.00000000,100.00000000,,82.19527808,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age40_44,[40-44],2470.00000000,100.00000000,,130.16078282,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age45_49,[45-49],4283.00000000,100.00000000,,207.37837038,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age50_54,[50-54],6018.00000000,100.00000000,,345.81913969,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age55_59,[55-59],8457.00000000,100.00000000,,560.53878535,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age60_64,[60-64],12948.00000000,100.00000000,,912.39320004,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age65_69,[65-69],22092.00000000,100.00000000,,1572.77389700,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age70_74,[70-74],35796.00000000,100.00000000,,2662.39841960,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1996,Female,Age75_79,[75-79],46636.00000000,100.00000000,,4270.40658420,
