Indicator Code: CG0000
"Indicator Name: All Causes"
Export date: 10/29/2025 8:23:02 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-Y89"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1967,Male,Age75_79,[75-79],43294.00000000,100.00000000,,9672.47542450,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1967,Male,Age80_84,[80-84],33950.00000000,100.00000000,,14520.95808400,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1967,Male,Age85_over,[85+],27640.00000000,100.00000000,,23993.05555600,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age00,[0],10319.00000000,100.00000000,,2159.23833440,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age01_04,[1-4],1753.00000000,100.00000000,,88.66521673,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age05_09,[5-9],1030.00000000,100.00000000,,44.87626351,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age10_14,[10-14],807.00000000,100.00000000,,40.32177476,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age15_19,[15-19],1788.00000000,100.00000000,,89.71850068,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age20_24,[20-24],1974.00000000,100.00000000,,94.30536977,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age25_29,[25-29],1576.00000000,100.00000000,,90.74159374,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age30_34,[30-34],1810.00000000,100.00000000,,106.69024462,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age35_39,[35-39],2835.00000000,100.00000000,,166.53938789,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age40_44,[40-44],5385.00000000,100.00000000,,309.66072455,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age45_49,[45-49],9568.00000000,100.00000000,,523.41356674,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age50_54,[50-54],14913.00000000,100.00000000,,937.92452830,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age55_59,[55-59],26751.00000000,100.00000000,,1625.31137980,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age60_64,[60-64],39630.00000000,100.00000000,,2720.53271090,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age65_69,[65-69],49746.00000000,100.00000000,,4453.13758840,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age70_74,[70-74],49191.00000000,100.00000000,,6907.87810700,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age75_79,[75-79],47344.00000000,100.00000000,,10520.88888900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age80_84,[80-84],36745.00000000,100.00000000,,15743.35904000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1968,Male,Age85_over,[85+],30429.00000000,100.00000000,,26529.20662600,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age00,[0],9894.00000000,100.00000000,,2086.90149760,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age01_04,[1-4],1713.00000000,100.00000000,,87.78313006,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age05_09,[5-9],998.00000000,100.00000000,,42.36892380,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age10_14,[10-14],800.00000000,100.00000000,,39.15426782,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age15_19,[15-19],1808.00000000,100.00000000,,92.23548618,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age20_24,[20-24],1999.00000000,100.00000000,,93.73095138,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age25_29,[25-29],1669.00000000,100.00000000,,94.43784304,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age30_34,[30-34],1926.00000000,100.00000000,,112.94862773,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age35_39,[35-39],2783.00000000,100.00000000,,164.91851852,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age40_44,[40-44],5333.00000000,100.00000000,,311.16167804,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age45_49,[45-49],10635.00000000,100.00000000,,567.23025228,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age50_54,[50-54],14532.00000000,100.00000000,,949.18354017,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age55_59,[55-59],26917.00000000,100.00000000,,1637.88487280,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age60_64,[60-64],41348.00000000,100.00000000,,2810.11281770,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age65_69,[65-69],52871.00000000,100.00000000,,4588.30165760,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age70_74,[70-74],51348.00000000,100.00000000,,7081.50599920,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age75_79,[75-79],46661.00000000,100.00000000,,10304.99116600,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age80_84,[80-84],35664.00000000,100.00000000,,15169.71501500,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1969,Male,Age85_over,[85+],28901.00000000,100.00000000,,25000.86505200,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age00,[0],9713.00000000,100.00000000,,2151.75011080,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age01_04,[1-4],1556.00000000,100.00000000,,81.18543254,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age05_09,[5-9],978.00000000,100.00000000,,40.65513801,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age10_14,[10-14],773.00000000,100.00000000,,36.92028466,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age15_19,[15-19],1752.00000000,100.00000000,,90.35585353,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age20_24,[20-24],2131.00000000,100.00000000,,98.79920256,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age25_29,[25-29],1665.00000000,100.00000000,,92.07033842,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age30_34,[30-34],1920.00000000,100.00000000,,112.74884021,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age35_39,[35-39],2720.00000000,100.00000000,,162.13638531,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age40_44,[40-44],5116.00000000,100.00000000,,301.70431090,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age45_49,[45-49],9871.00000000,100.00000000,,539.22211297,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age50_54,[50-54],14528.00000000,100.00000000,,930.26829737,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age55_59,[55-59],26552.00000000,100.00000000,,1622.78450070,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age60_64,[60-64],40105.00000000,100.00000000,,2708.88213440,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age65_69,[65-69],52011.00000000,100.00000000,,4440.82991800,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age70_74,[70-74],51578.00000000,100.00000000,,6889.92786530,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age75_79,[75-79],46559.00000000,100.00000000,,10250.77058600,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age80_84,[80-84],35437.00000000,100.00000000,,15009.31808600,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1970,Male,Age85_over,[85+],29390.00000000,100.00000000,,25358.06729900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age00,[0],9366.00000000,100.00000000,,2036.97259680,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age01_04,[1-4],1439.00000000,100.00000000,,77.67461945,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age05_09,[5-9],1055.00000000,100.00000000,,43.95467044,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age10_14,[10-14],834.00000000,100.00000000,,38.35717242,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age15_19,[15-19],1802.00000000,100.00000000,,91.61159126,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age20_24,[20-24],2091.00000000,100.00000000,,98.37685251,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age25_29,[25-29],1674.00000000,100.00000000,,91.09708315,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age30_34,[30-34],1850.00000000,100.00000000,,112.16879888,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age35_39,[35-39],2704.00000000,100.00000000,,168.94720400,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age40_44,[40-44],5031.00000000,100.00000000,,303.98791541,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age45_49,[45-49],9558.00000000,100.00000000,,548.05045872,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age50_54,[50-54],14684.00000000,100.00000000,,917.00493349,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age55_59,[55-59],24875.00000000,100.00000000,,1543.11414390,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age60_64,[60-64],38782.00000000,100.00000000,,2587.53669600,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age65_69,[65-69],50677.00000000,100.00000000,,4215.00457460,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age70_74,[70-74],51462.00000000,100.00000000,,6545.66268130,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age75_79,[75-79],45603.00000000,100.00000000,,9866.50800520,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age80_84,[80-84],35580.00000000,100.00000000,,14481.07448100,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1971,Male,Age85_over,[85+],29470.00000000,100.00000000,,23576.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age00,[0],8393.00000000,100.00000000,,1925.44161500,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age01_04,[1-4],1460.00000000,100.00000000,,79.94305426,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age05_09,[5-9],1024.00000000,100.00000000,,42.59390208,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age10_14,[10-14],801.00000000,100.00000000,,35.97251538,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age15_19,[15-19],1779.00000000,100.00000000,,88.90554723,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age20_24,[20-24],2092.00000000,100.00000000,,102.86163831,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age25_29,[25-29],1815.00000000,100.00000000,,91.43116216,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age30_34,[30-34],1846.00000000,100.00000000,,112.15748223,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age35_39,[35-39],2731.00000000,100.00000000,,170.30431529,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age40_44,[40-44],4898.00000000,100.00000000,,298.29476248,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age45_49,[45-49],9425.00000000,100.00000000,,552.81834712,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age50_54,[50-54],15759.00000000,100.00000000,,947.51082251,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age55_59,[55-59],24836.00000000,100.00000000,,1588.58897280,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age60_64,[60-64],39543.00000000,100.00000000,,2642.71870610,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age65_69,[65-69],53116.00000000,100.00000000,,4353.41365460,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age70_74,[70-74],56332.00000000,100.00000000,,6903.43137250,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age75_79,[75-79],48292.00000000,100.00000000,,10334.26064600,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age80_84,[80-84],37243.00000000,100.00000000,,15053.75909500,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1972,Male,Age85_over,[85+],31220.00000000,100.00000000,,24836.91328600,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age00,[0],7783.00000000,100.00000000,,1903.86497060,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age01_04,[1-4],1438.00000000,100.00000000,,80.01335411,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age05_09,[5-9],978.00000000,100.00000000,,40.98738527,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age10_14,[10-14],790.00000000,100.00000000,,34.70086972,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age15_19,[15-19],1819.00000000,100.00000000,,89.62798719,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age20_24,[20-24],2213.00000000,100.00000000,,111.40196325,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age25_29,[25-29],2029.00000000,100.00000000,,98.58128462,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age30_34,[30-34],1924.00000000,100.00000000,,114.48973520,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age35_39,[35-39],2726.00000000,100.00000000,,168.50043269,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age40_44,[40-44],4804.00000000,100.00000000,,295.44895449,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age45_49,[45-49],9288.00000000,100.00000000,,554.07743244,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age50_54,[50-54],16146.00000000,100.00000000,,928.99884925,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age55_59,[55-59],23818.00000000,100.00000000,,1609.21559350,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age60_64,[60-64],38152.00000000,100.00000000,,2552.99785870,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age65_69,[65-69],52116.00000000,100.00000000,,4216.16374080,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age70_74,[70-74],56755.00000000,100.00000000,,6680.98881700,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age75_79,[75-79],47978.00000000,100.00000000,,10212.43082200,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age80_84,[80-84],37194.00000000,100.00000000,,14991.53567100,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1973,Male,Age85_over,[85+],30837.00000000,100.00000000,,24415.67696000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age00,[0],7180.00000000,100.00000000,,1890.96655250,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age01_04,[1-4],1307.00000000,100.00000000,,75.14085317,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age05_09,[5-9],858.00000000,100.00000000,,36.43931029,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age10_14,[10-14],775.00000000,100.00000000,,33.27894194,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age15_19,[15-19],1895.00000000,100.00000000,,91.87878788,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age20_24,[20-24],1968.00000000,100.00000000,,99.83766234,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age25_29,[25-29],1904.00000000,100.00000000,,91.20521173,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age30_34,[30-34],1916.00000000,100.00000000,,111.33709106,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age35_39,[35-39],2674.00000000,100.00000000,,163.50739880,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age40_44,[40-44],4773.00000000,100.00000000,,297.43877360,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age45_49,[45-49],8949.00000000,100.00000000,,541.51034733,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age50_54,[50-54],16916.00000000,100.00000000,,938.57848305,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age55_59,[55-59],22127.00000000,100.00000000,,1578.80841960,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age60_64,[60-64],37576.00000000,100.00000000,,2520.35683140,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age65_69,[65-69],52007.00000000,100.00000000,,4152.25548900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age70_74,[70-74],58711.00000000,100.00000000,,6692.23754700,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age75_79,[75-79],47529.00000000,100.00000000,,9858.74299940,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age80_84,[80-84],36962.00000000,100.00000000,,14976.49919000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1974,Male,Age85_over,[85+],31236.00000000,100.00000000,,24403.12500000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age00,[0],6392.00000000,100.00000000,,1751.71279800,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age01_04,[1-4],1139.00000000,100.00000000,,68.28537170,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age05_09,[5-9],829.00000000,100.00000000,,35.91698800,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age10_14,[10-14],842.00000000,100.00000000,,35.49747049,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age15_19,[15-19],1871.00000000,100.00000000,,88.71082452,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age20_24,[20-24],2018.00000000,100.00000000,,103.02751825,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age25_29,[25-29],1883.00000000,100.00000000,,89.33485150,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age30_34,[30-34],1962.00000000,100.00000000,,111.80761340,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age35_39,[35-39],2576.00000000,100.00000000,,156.56719139,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age40_44,[40-44],4430.00000000,100.00000000,,278.89700327,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age45_49,[45-49],8627.00000000,100.00000000,,527.74209335,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age50_54,[50-54],16003.00000000,100.00000000,,923.37430039,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age55_59,[55-59],21634.00000000,100.00000000,,1488.81701190,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age60_64,[60-64],36947.00000000,100.00000000,,2483.83193280,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age65_69,[65-69],51451.00000000,100.00000000,,4077.26444250,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age70_74,[70-74],58675.00000000,100.00000000,,6521.61831720,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age75_79,[75-79],49459.00000000,100.00000000,,9959.52476840,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age80_84,[80-84],37194.00000000,100.00000000,,14973.42995200,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1975,Male,Age85_over,[85+],31074.00000000,100.00000000,,24182.10116700,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age00,[0],5705.00000000,100.00000000,,1637.48564870,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age01_04,[1-4],1036.00000000,100.00000000,,65.76942611,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age05_09,[5-9],798.00000000,100.00000000,,34.94482396,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age10_14,[10-14],769.00000000,100.00000000,,32.21887045,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age15_19,[15-19],1978.00000000,100.00000000,,91.37524830,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age20_24,[20-24],1994.00000000,100.00000000,,100.88540349,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age25_29,[25-29],1922.00000000,100.00000000,,91.36718007,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age30_34,[30-34],1945.00000000,100.00000000,,107.18615673,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age35_39,[35-39],2618.00000000,100.00000000,,161.27641225,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age40_44,[40-44],4358.00000000,100.00000000,,276.68084566,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age45_49,[45-49],8172.00000000,100.00000000,,505.06798517,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age50_54,[50-54],15491.00000000,100.00000000,,920.60379153,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age55_59,[55-59],22771.00000000,100.00000000,,1507.91338320,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age60_64,[60-64],36932.00000000,100.00000000,,2536.53846150,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age65_69,[65-69],51802.00000000,100.00000000,,4091.13884060,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age70_74,[70-74],60432.00000000,100.00000000,,6592.34209670,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age75_79,[75-79],52517.00000000,100.00000000,,10128.64030900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age80_84,[80-84],38193.00000000,100.00000000,,15450.24271800,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1976,Male,Age85_over,[85+],32477.00000000,100.00000000,,25078.76447900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age00,[0],5350.00000000,100.00000000,,1611.93130460,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age01_04,[1-4],918.00000000,100.00000000,,61.66039764,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age05_09,[5-9],744.00000000,100.00000000,,33.23505763,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age10_14,[10-14],702.00000000,100.00000000,,29.33801404,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age15_19,[15-19],1892.00000000,100.00000000,,85.32515559,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age20_24,[20-24],1947.00000000,100.00000000,,97.03463743,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age25_29,[25-29],1865.00000000,100.00000000,,93.19408355,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age30_34,[30-34],1999.00000000,100.00000000,,102.13048587,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age35_39,[35-39],2531.00000000,100.00000000,,156.29245400,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age40_44,[40-44],4221.00000000,100.00000000,,267.30416060,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age45_49,[45-49],7950.00000000,100.00000000,,495.45057958,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age50_54,[50-54],14837.00000000,100.00000000,,903.64821244,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age55_59,[55-59],22707.00000000,100.00000000,,1446.67431190,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age60_64,[60-64],34507.00000000,100.00000000,,2442.45469990,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age65_69,[65-69],49917.00000000,100.00000000,,3941.64560960,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age70_74,[70-74],58760.00000000,100.00000000,,6283.81991230,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age75_79,[75-79],52484.00000000,100.00000000,,9724.66184920,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age80_84,[80-84],36085.00000000,100.00000000,,14347.91252500,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1977,Male,Age85_over,[85+],30508.00000000,100.00000000,,23503.85208000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1978,Male,Age00,[0],5220.00000000,100.00000000,,1552.18554860,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1978,Male,Age01_04,[1-4],866.00000000,100.00000000,,61.18411756,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1978,Male,Age05_09,[5-9],726.00000000,100.00000000,,33.24023625,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1978,Male,Age10_14,[10-14],729.00000000,100.00000000,,30.69344449,
